262.9100582326337 %;{'fcfy': 0.1, 'roic_wacc': 0.1, 'dividend_yield': 0.8}
318.9884872469935 %;{'roe': 0.3, 'roic_wacc': 0.4, 'revenue_growth': 0.3}
262.6366385897861 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.4, 'dividend_yield': 0.1}
265.7126608681917 %;{'roe': 0.3, 'roic_wacc': 0.3, 'revenue_growth': 0.3, 'dividend_yield': 0.1}
264.0275431128926 %;{'roe': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.4}
284.6708413557842 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
351.7599689362585 %;{'fcfy': 0.3, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
302.86941095137234 %;{'roe': 0.4, 'revenue_growth': 0.3, 'dividend_yield': 0.3}
269.05585598114897 %;{'roe': 0.6, 'fcfy': 0.3, 'revenue_growth': 0.1}
267.88252800311113 %;{'fcfy': 0.3, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
316.2628124659446 %;{'roe': 0.5, 'fcfy': 0.4, 'revenue_growth': 0.1}
396.4537280087375 %;{'fcfy': 0.4, 'roic_wacc': 0.5, 'revenue_growth': 0.1}
254.78067108377397 %;{'fcfy': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
354.71268731448686 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
306.3943433245976 %;{'fcfy': 0.9, 'revenue_growth': 0.1}
310.5691894590295 %;{'roe': 0.3, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
337.546768776641 %;{'fcfy': 0.1, 'roic_wacc': 0.8, 'revenue_growth': 0.1}
268.5002599980146 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.1, 'dividend_yield': 0.6}
291.5004833300834 %;{'fcfy': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.8}
196.2684917184619 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.5, 'dividend_yield': 0.3}
214.04954562905198 %;{'roe': 0.1, 'fcfy': 0.1, 'revenue_growth': 0.5, 'dividend_yield': 0.3}
328.39552765900874 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'revenue_growth': 0.5}
287.0929221941016 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.1, 'dividend_yield': 0.5}
344.0790300659213 %;{'roe': 0.1, 'fcfy': 0.3, 'roic_wacc': 0.5, 'revenue_growth': 0.1}
306.61853258832315 %;{'roe': 0.1, 'fcfy': 0.3, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
275.47077176345323 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
201.0965786869456 %;{'roe': 0.6, 'fcfy': 0.1, 'roic_wacc': 0.2, 'dividend_yield': 0.1}
308.49790199581196 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.3}
264.1547777918292 %;{'roe': 0.3, 'fcfy': 0.2, 'roic_wacc': 0.5}
335.8483207777351 %;{'roe': 0.3, 'fcfy': 0.2, 'revenue_growth': 0.5}
296.27366291416155 %;{'roe': 0.1, 'fcfy': 0.2, 'roic_wacc': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
294.4792960647194 %;{'roe': 0.3, 'fcfy': 0.2, 'dividend_yield': 0.5}
442.0141033516229 %;{'roe': 0.3, 'fcfy': 0.3, 'revenue_growth': 0.4}
332.0961741023161 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.4}
195.13776660098313 %;{'roe': 0.4, 'fcfy': 0.4, 'roic_wacc': 0.2}
226.41302102601378 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.3, 'dividend_yield': 0.2}
201.0543264403343 %;{'roe': 0.7, 'fcfy': 0.2, 'roic_wacc': 0.1}
302.2094667746213 %;{'roe': 0.2, 'fcfy': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
231.5961133436815 %;{'roe': 0.3, 'fcfy': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.4}
