"Bolagsnamn";"Info";"Info";"Info";"Info";"Info";"Info";"Info";"Kursutveck.";"Utdelning";"P/E";"P/S";"P/B";"EV";"ROIC";"Antal Aktier";"ROE";"Vinst/Aktie";"FCF";"Vinsttillväxt";"Börsvärde"
"";"Land";"Lista";"Sektor";"Bransch";"Ticker";"Instrument";"Rapport";"Utveck.  5 år";"Snitt 5 år";"Senaste";"Senaste";"Senaste";"Senaste";"Snitt 5 år";"Senaste";"Snitt 5 år";"Senaste";"Snitt 5 år";"År. tillv. 5 år";"Senaste"
"Toleranzia";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"TOL";"Aktier";"Q1-2018";"";"";-4.694767;8.22107;0.8115109;0.29016;-0.8016384;7.992;-0.2779523;-0.688;-5.8038;"";25.81416
"Tomra Systems";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"TOM";"Aktier";"Q1-2018";2.539048;2;45.70051;3.60797;6.120558;28573.52;0.1102697;148.02;0.1341257;4.0656;398.78;0.09822363;27502.12
"Topdanmark";"Denmark";"Large Cap";"Finans & Fastighet";"Bank";"TOP";"Aktier";"Q1-2018";1.001363;7.6;15.98284;1.430417;3.880026;25434.69;0.02055841;86.283;0.2790011;18.3697;2083;0.08088866;25332.69
"TopRight Nordic";"Sverige";"NGM";"Informationsteknik";"Elektronisk utrustning";"TOPR MTF";"Aktier";"Q4-2017";"";"";-12.22558;19.52141;7.252581;111.9931;-0.8912991;12.267;-1.369307;-0.7607;-8.362667;"";114.0831
"TORM";"Denmark";"Mid Cap";"Industri";"Tjänster & Leverans";"TRMD A";"Aktier";"Q1-2018";"";"";-323.7434;0.7395112;0.5314987;6697.62;"";62;"";-0.1512;"";"";3034.9
"Torslanda Property";"Sverige";"First North";"Finans & Fastighet";"Fastigheter";"TORSAB";"Aktier";"Q4-2017";"";"";16.18005;5.645318;1.379962;527.031;"";2.14;"";8.22;"";"";284.62
"Totalbanken";"Denmark";"Small Cap";"Finans & Fastighet";"Bank";"TOTA";"Aktier";"Q1-2018";1.512397;"";3.035507;1.270239;0.5046974;131.907;"";2.8;"";20.0296;"";"";170.24
"Touchtech";"Sverige";"Aktietorget";"Informationsteknik";"Elektronisk utrustning";" TOUCH";"Aktier";"Q1-2018";"";"";-10.40331;7.956934;5.143861;45.4273;-5.448723;7.231;-1.63377;-0.7017;-3.22775;"";52.7863
"Tourn";"Sverige";"Aktietorget";"Sällanköpsvaror";"Media";"TOURN";"Aktier";"Q1-2018";"";"";-141.704;2.180012;13.59943;116.503;-0.4210183;7.28;-0.1805886;-0.1115;-2.7785;"";115.024
"Traction";"Sverige";"Mid Cap";"Finans & Fastighet";"Investmentbolag";"TRAC B";"Aktier";"Q1-2018";0.6827957;2.44;13.42599;"";0.8306007;2117.435;0.1108595;14.79;0.09562311;11.6565;48.58;-0.03361719;2314.635
"TradeDoubler";"Sverige";"Small Cap";"Informationsteknik";"Programvara & Internet";"TRAD";"Aktier";"Q1-2018";-0.885955;"";-7.543664;0.07924447;0.4142903;174.5765;-0.2524401;43.916;-0.2595086;-0.2691;-43.0188;"";89.14948
"Trainers House";"Finland";"Small Cap";"Industri";"Tjänster & Leverans";"TRH1V";"Aktier";"Q1-2018";0.2555555;"";27.56098;1.23998;1.539804;11.61828;-0.04532463;106.737;-0.4469683;0.0041;0.1912;"";12.06128
"Transferator A";"Sverige";"Aktietorget";"Finans & Fastighet";"Investmentbolag";"TRAN A";"Aktier";"Q1-2018";-0.4638889;"";-3.941993;1.068522;2.204105;46.52053;-0.1218316;52.042;-0.1515077;-0.2712;-14.5064;"";50.22053
"Transferator B";"Sverige";"Aktietorget";"Finans & Fastighet";"Investmentbolag";"TRAN B";"Pref";"Q1-2018";-0.4842105;"";-3.613569;1.126674;1.132705;34.10116;-0.1218316;52.042;-0.1515077;-0.2712;-14.5064;"";51.00116
"Transiro";"Sverige";"NGM";"Informationsteknik";"Kommunikation";"TIRO MTF";"Aktier";"Q1-2018";"";"";-0.9398792;0.9502015;0.7930595;4.696652;"";12.144;"";-0.3809;"";"";4.347552
"Transtema";"Sverige";"First North";"Telekommunikation";"Telekommunikationstjänster";"TRANS";"Aktier";"Q1-2018";"";"";26.56527;0.518425;2.192968;706.617;0.2608515;21.362;0.3459914;0.9599;-52.3996;0.2089454;544.731
"Tre Kronor Property";"Sverige";"First North";"Finans & Fastighet";"Fastigheter";"3KR";"Aktier";"Q4-2017";"";"";7.927408;25.79425;1.003331;838.313;"";3.555;"";14.1282;"";"";398.16
"Treasure";"Norge";"OB Match";"Finans & Fastighet";"Investmentbolag";"TRE";"Aktier";"Q4-2017";"";"";-3.102206;32.6087;0.6853452;3052.477;"";220;"";-4.4968;"";"";3069
"Trelleborg";"Sverige";"Large Cap";"Industri";"Produktion";"TREL B";"Aktier";"Q1-2018";0.9357976;4.2;21.11294;1.693136;1.840944;64018.33;0.1107409;271.072;0.1438968;9.4255;449.8;0.09699845;53943.33
"Trention";"Sverige";"Small Cap";"Finans & Fastighet";"Bank";"TRENT";"Aktier";"Q1-2018";0.2765957;"";5.613142;4.732141;0.7300269;227.127;-0.07561528;3.788;-0.02931286;10.6892;-6.742002;"";227.28
"Trianon";"Sverige";"First North";"Finans & Fastighet";"Fastigheter";"TRIAN B";"Aktier";"Q1-2018";"";"";9.109762;8.597254;1.361593;5367.734;"";34.365;"";7.8597;"";"";2460.534
"Troax Group";"Sverige";"Mid Cap";"Industri";"Tjänster & Leverans";"TROAX";"Aktier";"Q1-2018";"";3.05;34.38171;3.999407;7.99825;6505.319;0.1165742;20;0.231433;8.6674;37.962;0.6285627;5960
"True Heading";"Sverige";"Aktietorget";"Informationsteknik";"Elektronisk utrustning";"TRUE B";"Aktier";"Q1-2018";-0.9099317;"";-1.324444;1.04211;0.9096856;12.22321;-1.220191;70.29;-1.201559;-0.1125;-8.09775;"";10.47321
"Tryg";"Denmark";"Large Cap";"Finans & Fastighet";"Bank";"TRYG";"Aktier";"Q1-2018";0.5312242;6.16;19.13659;2.466581;3.863003;45310.3;0.04658185;302.102;0.2189375;7.7391;1213.2;-0.006109357;44741.3
"TTS Group";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"TTS";"Aktier";"Q1-2018";-0.2075471;"";40.96229;0.4378394;1.02021;662.4592;-0.05200575;86.594;-0.04499112;0.1538;-10.7158;"";545.5422
"Tulikivi";"Finland";"Small Cap";"Industri";"Byggprodukter";"TULAV";"Aktier";"Q4-2017";-0.6683674;"";-8.125;0.3286837;0.8686641;9.229037;-0.1069748;59.871;-0.1794737;-0.02;-0.2862;"";9.729037
"Tysnes Sparebank";"Norge";"Merkur Market";"Finans & Fastighet";"Bank";"TYSB-ME";"Aktier";"Q2-2017";"";"";"";"";"";38.295;"";0.333;"";"";"";"";38.295
"Umida Group";"Sverige";"Aktietorget";"Dagligvaror";"Livsmedel";"UMIDA B";"Aktier";"Q1-2018";-0.9929948;"";-2.981261;1.06159;1.690675;55.2742;-0.721013;10.991;-0.7518069;-1.4088;-5.44075;"";46.1622
"Unibap";"Sverige";"First North";"Informationsteknik";"Elektronisk utrustning";"UNIBAP";"Aktier";"Q3-2018";"";"";-29.99799;16.49659;8.831124;199.4554;"";4.871;"";-1.4951;"";"";218.4644
"Uniflex";"Sverige";"Small Cap";"Industri";"Bemanning";"UFLX B";"Aktier";"Q1-2018";-0.2758621;1.42;13.9165;0.3077589;3.945909;307.302;0.4678349;17.362;0.2368401;1.509;29.2;0.1595016;364.602
"Uni-Light LED";"Sverige";"NGM";"Informationsteknik";"Elektronisk utrustning";"ULED MTF";"Aktier";"Q4-2017";"";"";-0.9176285;8.426419;0.710907;10.77336;"";8.512;"";-1.3949;"";"";10.89536
"United Bankers";"Finland";"First North";"Finans & Fastighet";"Bank";"UNIAV";"Aktier";"Q4-2017";"";"";22.8385;2.127651;3.461339;53.27;"";7.61;"";0.3065;"";"";53.27
"United Int. Enterprises";"Denmark";"Mid Cap";"Finans & Fastighet";"Investmentbolag";"UIE";"Aktier";"Q4-2017";0.4654283;"";11.98121;2.358803;1.411034;3147.365;"";3.555;"";118.5189;"";"";5048.1
"Unlimited Travel Group";"Sverige";"First North";"Sällanköpsvaror";"Hotell, restaurang & nöje";"UTG";"Aktier";"Q1-2018";2.76;2.54;16.83456;0.3158686;6.496709;130.7208;4.202694;4.368;0.2307106;2.2335;13.0004;0.3657702;164.2368
"UPM-Kymmene";"Finland";"Large Cap";"Material";"Skog";"UPM";"Aktier";"Q1-2018";2.846154;0.9399999;16.40016;1.683479;1.902403;17113.16;0.07997856;533.505;0.1037716;1.9512;1140.6;0.2518732;17072.16
"Uponor";"Finland";"Large Cap";"Industri";"Byggprodukter";"UPONOR";"Aktier";"Q1-2018";0.1990049;0.46;17.4701;0.8954265;4.215744;1270.373;0.1034239;73.207;0.1470611;0.8277;20.38;0.1686554;1058.573
"Urb-it";"Sverige";"First North";"Industri";"Handel & Distribution";"URBIT";"Aktier";"Q4-2017";"";"";-0.1998668;0.8089356;1.975885;42.3802;"";19.856;"";-6.004;"";"";23.8272
"Uutechnic";"Finland";"Small Cap";"Industri";"Tjänster & Leverans";"UUTEC";"Aktier";"Q4-2017";-0.7191358;"";-45.5;0.8014701;2.594405;28.81996;-0.09546883;56.501;0.0486621;-0.01;-0.5656;"";25.70795
"Vadsbo SwitchTech";"Sverige";"Aktietorget";"Informationsteknik";"Elektronisk utrustning";"VADS";"Aktier";"Q1-2018";"";"";-55.16569;2.579428;5.357521;90.20198;"";14.453;"";-0.1026;"";"";81.80398
"Vaisala";"Finland";"Mid Cap";"Informationsteknik";"Elektronisk utrustning";"VAIAS";"Aktier";"Q1-2018";1.342963;0.705;27.38198;2.339382;4.173879;715.8934;0.2178454;36.054;0.1387594;0.8071;30.52;0.217504;796.7934
"Wallenius Wilhelmsen";"Norge";"OB Match";"Industri";"Handel & Distribution";"WWL";"Aktier";"Q1-2018";-0.09891303;0.7;18.67369;0.5668907;0.8430408;41532.28;0.05632167;423.104;0.1065757;2.2197;4212.718;-0.2175081;17537.66
"Wallenstam";"Sverige";"Large Cap";"Finans & Fastighet";"Fastigheter";"WALL B";"Aktier";"Q1-2018";0.6895027;1.585;11.34189;14.16766;1.269804;43915.07;0.09664202;325.05;0.1303864;6.7405;-396.8;0.1226745;24850.07
"Wal-Mart Stores";"USA";"NYSE & Nasdaq
";"Dagligvaror";"Konsumentprodukter";"WMT";"Aktier";"Q2-2018";0.05691466;1.956;19.78877;0.5140507;3.297477;292407;0.1162772;3021;0.178713;4.2135;15496.8;-0.03511952;251891
"Valmet";"Finland";"Large Cap";"Industri";"Tjänster & Leverans";"VALMT";"Aktier";"Q1-2018";"";0.424;20.48162;0.7442004;2.897612;2484.325;0.08687411;149.864;0.1033639;0.7807;95.6;"";2396.325
"Valoe";"Finland";"Small Cap";"Industri";"Tjänster & Leverans";"VALOE";"Aktier";"Q4-2017";"";"";-0.5174687;5.411682;-0.659787;12.52607;-1.313599;4.774;-0.3009397;-1.2136;-2.8768;"";2.998072
"Walt Disney";"USA";"NYSE & Nasdaq
";"Sällanköpsvaror";"Hotell, restaurang & nöje";"DIS";"Aktier";"Q3-2017";0.5188989;1.28;18.00176;2.920489;3.519732;179938.2;0.1176056;1588;0.1698739;5.67;6587.4;0.1265111;162087.2
"Waystream";"Sverige";"First North";"Informationsteknik";"Kommunikation";"WAYS";"Aktier";"Q1-2018";"";"";-7.340242;0.6440154;1.407912;60.181;-0.0467155;6.808;-0.02604929;-1.158;-5.6076;"";57.868
"VBG";"Sverige";"Mid Cap";"Industri";"Produktion";"VBG B";"Aktier";"Q1-2018";0.9334091;2.275;16.90705;1.204676;1.733604;4366.988;0.08218622;25.004;0.1072841;8.6946;-119.86;0.1407945;3675.588
"Webstep";"Norge";"OB Match";"Informationsteknik";"IT-Tjänster";"WSTEP";"Aktier";"Q1-2018";"";"";17.40464;1.122384;1.846249;760.0988;"";26.248;"";1.4996;"";"";685.0728
"Veidekke";"Norge";"OB Match";"Industri";"Byggnation";"VEI";"Aktier";"Q1-2018";1.021277;4.4;11.74986;0.4093429;3.151737;14525.5;0.1872488;133.7;0.2728131;8.0852;353.8;0.1472152;12701.5
"Veloxis Pharmaceuticals";"Denmark";"Mid Cap";"Hälsovård";"Läkemedel";"VELO";"Aktier";"Q1-2018";0.6035088;"";-32.07018;7.387506;101.647;1719.332;"";1712.474;"";-0.0285;"";"";1565.201
"Wentworth Resources";"Norge";"OB Match";"Energi";"Olja & Gas";"WRL";"Aktier";"Q4-2017";-0.3764773;"";-92.72727;4.879805;0.3636517;608.9481;0.02644587;169.534;0.02890811;-0.033;-94.70556;"";518.774
"Venue Retail Group";"Sverige";"Small Cap";"Sällanköpsvaror";"kläder & Textil";"VRG B";"Aktier";"Q2-2018";-0.9677415;"";10.27165;0.1975081;2.16213;222.765;-0.902487;145.095;-1.142464;0.1178;-45.84;-0.4723444;175.565
"Verisec";"Sverige";"First North";"Informationsteknik";"IT-Tjänster";"VERI";"Aktier";"Q1-2018";"";"";-19.1678;7.641359;33.35338;526.51;-1.670747;4.436;-0.622341;-6.2605;-18.4518;"";532.32
"Verkkokauppa.com";"Finland";"First North";"Informationsteknik";"Programvara & Internet";"VERK";"Aktier";"Q1-2018";"";0.164;30.97524;0.6361287;6.82095;248.2634;-0.4641883;45.065;0.1971593;0.1979;7.9196;0.08223888;276.2484
"WeSC";"Sverige";"First North";"Sällanköpsvaror";"kläder & Textil";"WESC";"Aktier";"Q1-2018";-0.9838901;"";-0.5612245;0.4423751;-0.5799642;26.96218;-5.2;267.838;"";-0.196;-40.88;"";29.46218
"West International";"Sverige";"First North";"Informationsteknik";"Elektronisk utrustning";"WINT";"Aktier";"Q4-2017";6.983165;"";44.04718;2.885792;6.375978;256.534;-0.01333731;22.5;-0.02710273;0.2713;-2.6064;"";268.875
"Vestas Wind Systems";"Denmark";"Large Cap";"Kraftförsörjning";"Energiproducenter";"VWS";"Aktier";"Q1-2018";3.991755;7.765;14.41526;1.234323;3.914921;70147.13;0.8976631;211.348;0.2524858;29.3994;7478.01;"";89569.28
"Vestjysk Bank";"Denmark";"Mid Cap";"Finans & Fastighet";"Bank";"VJBA";"Aktier";"Q1-2018";-0.7429293;"";2.141535;0.4274341;0.1618084;26.89936;"";151.008;"";1.1884;"";"";384.3154
"Veteranpoolen";"Sverige";"Aktietorget";"Industri";"Bemanning";"VPAB B";"Aktier";"Q1-2018";"";"";17.42054;1.281885;16.97622;293.9971;"";18.241;"";0.9816;"";"";311.9211
"Vibrosense Dynamics";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"VSD B";"Aktier";"Q3-2018";"";"";-22.14156;764.3343;15.32312;102.8218;-28.8782;8.959;-0.4085077;-0.551;-1.375;"";109.2998
"Vicore Pharma";"Sverige";"First North";"Hälsovård";"Läkemedel";"VICO";"Aktier";"Q1-2018";"";"";-14.67881;62.97174;1.942451;213.9618;-0.06605579;15.868;-0.04656108;-0.9776;-20.1144;"";227.7058
"Victoria Park A";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"VICP A";"Aktier";"Q1-2018";15.23822;0.26;4.815267;7.782168;1.313105;16694.78;0.1173772;223.609;0.3001724;7.8708;-790.6;0.237657;8474.781
"Victoria Park B";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"VICP B";"Pref";"Q1-2018";"";0.26;4.821619;7.792435;1.314838;16705.96;0.1173772;223.609;0.3001724;7.8708;-790.6;0.237657;8485.962
"Victoria Park Pref";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"VICP PREF";"Pref";"Q4-2017";"";20;"";"";"";315;"";1;"";"";"";"";315
"Victoria Properties";"Denmark";"Small Cap";"Finans & Fastighet";"Fastigheter";"VIPRO";"Aktier";"Q2-2017";-0.950625;"";-7.314815;7.511845;-5.398623;7.36912;"";4.664;"";-0.216;"";"";7.36912
"VideoBurst";"Sverige";"Aktietorget";"Informationsteknik";"Programvara & Internet";"VIDS";"Aktier";"Q1-2018";"";"";-1.290323;3.639406;9.20261;9.0968;"";18.05;"";-0.3875;"";"";9.025
"Wifog";"Sverige";"First North";"Telekommunikation";"Telekommunikationstjänster";"WIFOG";"Aktier";"Q1-2018";-0.9922727;"";-0.2358491;0.3216333;-0.2640755;3.21857;"";20.121;"";-0.7208;"";"";3.42057
"Wihlborgs";"Sverige";"Large Cap";"Finans & Fastighet";"Fastigheter";"WIHL";"Aktier";"Q1-2018";0.812037;2.825;5.825306;6.207559;1.081069;35977.91;0.06465743;153.714;0.1894955;16.7974;-1457;0.194232;15040.92
"Viking Line";"Finland";"Mid Cap";"Industri";"Tjänster & Leverans";"VIK1V";"Aktier";"Q1-2018";-0.05539352;0.49;23.32949;0.3347876;0.8319544;274.66;0.04254753;10.8;0.06430345;0.6944;21.275;-0.2288419;174.96
"Viking Supply";"Sverige";"Small Cap";"Industri";"Tjänster & Leverans";"VSSAB B";"Aktier";"Q1-2018";-0.925738;11;-0.4616028;0.5894307;0.1894807;1909.565;-0.1547292;8.514;-0.2507724;-48.7432;12.4;"";191.565
"Wilh. Wilhelmsen A";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"WWI";"Pref";"Q1-2018";0.3194888;5.6;83.72187;1.535618;0.5647917;12604.93;0.02151545;46.404;0.04355582;2.4665;616.934;-0.4092789;9582.426
"Wilh. Wilhelmsen B";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"WWIB";"Aktier";"Q1-2018";0.3121019;5.6;83.51916;1.5319;0.5634242;12581.72;0.02151545;46.404;0.04355582;2.4665;616.934;-0.4092789;9559.224
"WilLak";"Sverige";"NGM";"Industri";"Byggnation";"WIL MTF";"Aktier";"Q4-2017";"";"";-0.5487411;0.1222679;2.607835;8.9146;"";1.86;"";-2.4784;"";"";2.5296
"William Demant";"Denmark";"Large Cap";"Hälsovård";"Sjukvård";"WDH";"Aktier";"Q4-2017";1.524017;"";33.81798;4.497435;7.980179;64184.67;0.1970957;256.56;0.2315923;6.8366;314;"";59316.67
"Wilson";"Norge";"OB Standard";"Industri";"Handel & Distribution";"WILS";"Aktier";"Q1-2018";0.4166667;0.3;9.686609;0.2860956;0.7321419;1954.758;0.01016019;42.216;0.02322738;1.755;133.8848;0.01133868;717.672
"Wilson Therapeutics";"Sverige";"Mid Cap";"Hälsovård";"Läkemedel";"WTX";"Aktier";"Q1-2018";"";"";-31.84669;"";15.13434;6122.848;-2.327209;28.292;-0.5200783;-7.2692;-101.6922;"";6549.598
"Vincit";"Finland";"First North";"Informationsteknik";"IT-Tjänster";"VINCIT";"Aktier";"Q4-2017";"";"";29.66031;1.897066;5.535979;79.5444;"";10.99;"";0.2414;"";"";78.6884
"Vindico Security";"Sverige";"Aktietorget";"Industri";"Tjänster & Leverans";"VSEC";"Aktier";"Q1-2018";-0.1072431;"";-1.869269;0.7875546;6.768832;15.30044;-1.960602;15.232;-1.616982;-0.4253;-1.9165;"";12.10944
"WIRTEK";"Denmark";"First North";"Informationsteknik";"Kommunikation";"WIRTEK";"Aktier";"Q4-2017";14;"";334.3949;14.22884;85.39653;205.512;"";39.38;"";0.0157;"";"";206.745
"Wise Group";"Sverige";"Small Cap";"Industri";"Bemanning";"WISE";"Aktier";"Q1-2018";1.203007;2.7;15.42958;0.5104986;3.315706;435.5799;0.2068622;7.3908;0.1998631;3.7979;7.489;0.2961667;433.1009
"Vistin Pharma";"Norge";"Oslo Axess";"Hälsovård";"Läkemedel";"VISTIN";"Aktier";"Q1-2018";"";"";2.659512;1.362921;1.529495;133.3252;"";17.054;"";4.2489;"";"";192.7102
"Vitec Software";"Sverige";"Mid Cap";"Informationsteknik";"Programvara & Internet";"VIT B";"Aktier";"Q1-2018";3.431818;0.954;28.92853;2.343728;5.30832;2635.372;0.1077462;29.838;0.2118946;2.6963;-47.2564;0.1881931;2327.364
"Vitrolife";"Sverige";"Mid Cap";"Hälsovård";"Bioteknik";"VITR";"Aktier";"Q1-2018";9.438095;0.556;51.76526;13.39095;10.75041;13877.69;0.2365725;108.55;0.1959965;2.5407;169.512;0.3495765;14276.5
"WntResearch";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"WNT";"Aktier";"Q1-2018";-0.206706;"";-6.364022;"";5.272102;158.091;-7.753477;21.369;-0.5773508;-1.4142;-24.3484;"";192.321
"Volati";"Sverige";"Mid Cap";"Finans & Fastighet";"Investmentbolag";"VOLO";"Aktier";"Q1-2018";"";0.3;16.56658;0.7680452;1.576556;4627.265;0.0577004;80.406;0.08860858;2.8642;-199.4086;-0.1235251;3815.265
"Volati Pref";"Sverige";"Mid Cap";"Finans & Fastighet";"Investmentbolag";"VOLO PREF";"Pref";"Q4-2017";"";"";"";"";"";656;"";1;"";"";"";"";656
"Volvo A";"Sverige";"Large Cap";"Industri";"Produktion";"VOLV A";"Pref";"Q1-2018";0.5807278;3.55;14.29022;0.9033262;2.736887;421691;0.07249166;2030;0.1434009;10.7906;13849.2;0.4355372;313026
"Volvo B";"Sverige";"Large Cap";"Industri";"Produktion";"VOLV B";"Aktier";"Q1-2018";0.5776302;3.55;14.31338;0.9047907;2.741324;422198.5;0.07249166;2030;0.1434009;10.7906;13849.2;0.4355372;313533.5
"Wonderful Times";"Sverige";"Aktietorget";"Sällanköpsvaror";"Återförsäljare";"WTG";"Aktier";"Q1-2018";-0.8991666;"";7.346245;0.3216369;1.042124;40.5103;-0.1453799;2.403;-0.1291495;1.6471;1.1948;"";29.0763
"Voss Veksel Landmandsbank";"Norge";"OB Match";"Finans & Fastighet";"Bank";"VVL";"Aktier";"Q1-2018";0.251282;4.05;10.12936;2.73882;0.5582919;1470.678;0.005879673;1.9;0.06509679;12.0442;-188.9064;0.0008073185;231.8
"Vostok Emerging";"Sverige";"First North";"Finans & Fastighet";"Investmentbolag";"VEMF SDB";"Aktier";"Q1-2018";"";"";2.782369;2.588247;0.7267672;1278.845;"";661.495;"";0.726;"";"";1336.22
"Vostok New Ventures";"Sverige";"Mid Cap";"Finans & Fastighet";"Investmentbolag";"VNV SDB";"Aktier";"Q1-2018";1.570447;"";4.497841;"";0.8031878;6591.609;0.1029438;84.573;0.1018013;16.6302;-286.8255;-0.09056177;6326.061
"WR Entertainment";"Norge";"Merkur Market";"Sällanköpsvaror";"Hotell, restaurang & nöje";"WRE-ME";"Aktier";"Q2-2017";"";"";-12.7897;294.9465;0.7455366;6.706096;"";72.252;"";-0.0233;"";"";21.5311
"Wulff-Yhtiöt";"Finland";"Small Cap";"Industri";"Tjänster & Leverans";"WUF1V";"Aktier";"Q1-2018";-0.1702128;0.06;-93.41317;0.1841655;0.9630494;13.58448;0.0070283;6.608;0.007323222;-0.0167;1.238;"";10.30848
"Wärtsilä";"Finland";"Large Cap";"Industri";"Tjänster & Leverans";"WRT1V";"Aktier";"Q1-2018";0.5451615;0.42732;28.50917;2.190762;5.143438;11476.68;0.1415118;591.723;0.1723237;0.654;229.8;-0.002036429;11032.68
"Västsvensk Logistik";"Sverige";"Aktietorget";"Finans & Fastighet";"Fastigheter";"VASLOG";"Aktier";"Q4-2017";"";"";"";"";"";0.103;"";0.001;"";"";"";"";0.103
"XANO Industri";"Sverige";"Small Cap";"Industri";"Produktion";"XANO B";"Aktier";"Q1-2018";3.294118;2.65;24.59403;2.295615;6.537108;4738.396;0.1261927;13.813;0.2162892;11.8728;-15.2;0.06442403;4033.396
"Xavitech";"Sverige";"NGM";"Hälsovård";"Sjukvård";"XAVI MTF B";"Aktier";"Q4-2017";"";"";-23.89079;"";5.203372;170.6374;"";14.806;"";-0.4981;"";"";176.1914
"Xbrane Biopharma";"Sverige";"First North";"Hälsovård";"Bioteknik";"XBRANE";"Aktier";"Q1-2018";"";"";-7.207183;14.06071;3.767457;317.1734;-5.636693;5.956;-0.3998015;-7.3399;-29.2082;"";315.0724
"Xintela";"Sverige";"First North";"Hälsovård";"Bioteknik";"XINT";"Aktier";"Q1-2018";"";"";-3.851907;236.9546;8.8623;81.30303;-5.840203;30.367;-1.581507;-0.8022;-14.6556;"";93.83403
"XMReality";"Sverige";"First North";"Informationsteknik";"Programvara & Internet";"XMR";"Aktier";"Q1-2018";"";"";-4.359926;7.182227;2.188334;71.91116;-1.548689;14.608;-0.7636406;-1.7248;-17.009;"";109.8522
"Xspray Pharma";"Sverige";"First North";"Hälsovård";"Läkemedel";"XSPRAY";"Aktier";"Q1-2018";"";"";-86.15654;24.88833;3.070447;540.115;"";12.356;"";-0.6848;"";"";729.004
"Xvivo Perfusion";"Sverige";"Mid Cap";"Hälsovård";"Läkemedel";"XVIVO";"Aktier";"Q1-2018";1.815385;"";284.3823;18.7535;5.658457;2682.155;0.02389959;26.19;0.01720486;0.3861;-12.4262;-0.01270966;2875.662
"XXL";"Norge";"OB Match";"Sällanköpsvaror";"Återförsäljare";"XXL";"Aktier";"Q1-2018";"";2;20.4313;1.129058;2.640876;12648.04;0.09649389;138.512;0.1236263;3.617;141.4;0.3775656;10236.04
"Yara International";"Norge";"OBX";"Industri";"Produktion";"YAR";"Aktier";"Q1-2018";0.3081306;10.2;29.73923;1.005964;1.272666;120148.3;0.06181604;273.217;0.07881593;11.5773;-290.3281;-0.1094403;94068.61
"YIT";"Finland";"Large Cap";"Industri";"Byggprodukter";"YTY1V";"Aktier";"Q1-2018";-0.6567263;0.224;53.84615;0.4426036;0.9182755;1750.349;0.04160285;180.801;0.05982267;0.0962;84.25999;-0.2967308;936.5492
"Yleiselektroniikka";"Finland";"Small Cap";"Informationsteknik";"Elektronisk utrustning";"YLEPS";"Aktier";"Q4-2017";0.9549764;0.276;11.54977;0.388776;1.769731;18.53975;0.2134746;2.563;0.133617;0.7143;1.0046;0.1340619;21.14475
"Zalaris";"Norge";"OB Match";"Informationsteknik";"IT-Tjänster";"ZAL";"Aktier";"Q1-2018";"";0.754;-158.3303;1.352577;7.095244;1128.059;0.2475931;20.2;0.07897814;-0.2779;-96.4438;"";888.8
"Zaplox";"Sverige";"First North";"Informationsteknik";"IT-Tjänster";"ZAPLOX";"Aktier";"Q4-2017";"";"";-6.301503;11.98484;2.809957;92.6082;"";23.836;"";-0.8252;"";"";123.9472
"Zealand Pharma";"Denmark";"Mid Cap";"Hälsovård";"Bioteknik";"ZEAL";"Aktier";"Q1-2018";0.3468532;"";-8.778247;40.57438;6.775502;2534.371;"";30.751;"";-10.9703;"";"";2961.321
"Zeeland Family";"Finland";"First North";"Sällanköpsvaror";"Konsument";"ZEE1V";"Aktier";"Q4-2017";"";"";9.139863;0.5558966;2.870798;9.25116;"";1.397;"";0.6871;"";"";8.77316
"Zenergy";"Sverige";"Aktietorget";"Industri";"Byggnation";"ZENZIP";"Aktier";"Q1-2018";"";"";-1.404718;0.9288453;1.452232;62.07331;-1.056313;32.509;-0.8757007;-1.1319;-29.9764;"";51.68931
"Zenicor Medical";"Sverige";"Aktietorget";"Hälsovård";"Sjukvård";"ZENI";"Aktier";"Q1-2018";"";"";-48.59249;7.249609;6.759037;119.887;-0.7722068;4.636;-0.3959682;-0.5968;-3.3848;"";134.444
"ZetaDisplay";"Sverige";"Small Cap";"Informationsteknik";"Elektronisk utrustning";"ZETA";"Aktier";"Q1-2018";2.745763;"";-70.60703;2.016583;2.429801;404.9711;-0.03348753;19.991;-0.0234041;-0.313;-61.8292;"";441.8011
"ZetaDisplay Pref";"Sverige";"First North";"Informationsteknik";"Elektronisk utrustning";"ZETA PREF";"Pref";"Q4-2017";"";"";"";"";"";0.124;"";0.001;"";"";"";"";0.124
